Date,is_tdd,MCC,MNC,CID,PCI,earfcn,freq_band_ind,UL_bandwidth,DL_bandwidth,TAC,RSRP,RSRQ,RSSI,SINR,CQI,tx_power,srxlev,MCC_5g,MNC_5g,PCI_5g,RSRP_5g,SINR_5g,RSRQ_5g,ARFCN_5g,band_5g,mode1,earfcn1,PCI1,RSRQ1,RSRP1,mode2,earfcn2,PCI2,RSRQ2,RSRP2,mode3,earfcn3,PCI3,RSRQ3,RSRP3,mode4,earfcn4,PCI4,RSRQ4,RSRP4,mode5,earfcn5,PCI5,RSRQ5,RSRP5,mode6,earfcn6,PCI6,RSRQ6,RSRP6,mode7,earfcn7,PCI7,RSRQ7,RSRP7,mode8,earfcn8,PCI8,RSRQ8,RSRP8"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,11,0,-32768,47,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-15,-84
2021/05/10-19:20:16,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-86,-13,-56,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-86,LTE,275,53,-17,-91
2021/05/10-19:20:18,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-51,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-15,-88
2021/05/10-19:20:19,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-51,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-83,LTE,275,53,-15,-86
2021/05/10-19:20:21,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-15,-85
2021/05/10-19:20:22,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-80,LTE,275,53,-16,-84
2021/05/10-19:20:24,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-78,-12,-46,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-79,LTE,275,53,-16,-83
2021/05/10-19:20:25,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-79,-12,-48,15,0,230,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-79,LTE,275,53,-16,-84
2021/05/10-19:20:27,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-16,-84
2021/05/10-19:20:28,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-46,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-79,LTE,275,53,-16,-82
2021/05/10-19:20:30,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-79,-12,-46,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-79,LTE,275,53,-16,-82,LTE,275,369,-20,-87
2021/05/10-19:20:31,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-12,-47,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-17,-85
2021/05/10-19:20:33,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-47,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-15,-84
2021/05/10-19:20:34,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-16,-84
2021/05/10-19:20:36,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,200,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-85
2021/05/10-19:20:37,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-12,-49,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-84
2021/05/10-19:20:39,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-12,-48,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-16,-85
2021/05/10-19:20:40,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-15,-84
2021/05/10-19:20:42,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-46,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-78,LTE,275,53,-16,-82
2021/05/10-19:20:43,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-77,-13,-44,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-76,LTE,275,53,-15,-79
2021/05/10-19:20:45,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-79,-13,-47,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-80,LTE,275,53,-17,-84
2021/05/10-19:20:46,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-86
2021/05/10-19:20:48,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-14,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:20:49,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-16,-86
2021/05/10-19:20:51,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-85
2021/05/10-19:20:52,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-85
2021/05/10-19:20:54,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-50,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-82,LTE,275,53,-16,-87
2021/05/10-19:20:55,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-12,-50,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-82,LTE,275,53,-16,-87
2021/05/10-19:20:57,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-12,-50,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-18,-88
2021/05/10-19:20:58,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-87
2021/05/10-19:21:00,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-12,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:21:01,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-49,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-86
2021/05/10-19:21:03,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-50,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-86
2021/05/10-19:21:04,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-82,LTE,275,53,-17,-88
2021/05/10-19:21:06,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-86
2021/05/10-19:21:07,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-17,-87
2021/05/10-19:21:09,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:21:10,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-82,LTE,275,53,-16,-86
2021/05/10-19:21:12,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:21:13,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-49,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:21:15,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:21:16,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-82,LTE,275,53,-16,-87
2021/05/10-19:21:18,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:21:19,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-17,-85
2021/05/10-19:21:21,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-50,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-11,-81,LTE,275,53,-17,-86
2021/05/10-19:21:22,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-86
2021/05/10-19:21:24,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-86
2021/05/10-19:21:25,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-12,-49,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:21:27,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-17,-86
2021/05/10-19:21:28,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-86
2021/05/10-19:21:30,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-85
2021/05/10-19:21:31,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-16,-86
2021/05/10-19:21:33,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-48,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-18,-86
2021/05/10-19:21:34,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-86
2021/05/10-19:21:36,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-86
2021/05/10-19:21:37,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-47,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-18,-86
2021/05/10-19:21:39,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-18,-86
2021/05/10-19:21:40,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-47,17,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-16,-85
2021/05/10-19:21:42,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,17,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-81,LTE,275,53,-17,-85
2021/05/10-19:21:43,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-48,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-80,LTE,275,53,-17,-86
2021/05/10-19:21:45,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-49,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-87
2021/05/10-19:21:46,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-87,-13,-54,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-86,LTE,275,53,-13,-90
2021/05/10-19:21:48,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-88,-13,-53,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-88,LTE,275,53,-18,-94
2021/05/10-19:21:49,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-88,-14,-55,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-88,LTE,275,53,-15,-92
2021/05/10-19:21:51,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-88,-14,-56,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-88,LTE,275,53,-15,-92
2021/05/10-19:21:52,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-89,-14,-56,14,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-90,LTE,275,53,-18,-96
2021/05/10-19:21:54,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-89,-13,-56,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-88,LTE,275,53,-16,-92
2021/05/10-19:21:55,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-89,-14,-56,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-89,LTE,275,53,-17,-94
2021/05/10-19:21:57,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-88,-14,-55,14,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-89,LTE,275,53,-16,-94
2021/05/10-19:21:59,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-89,-14,-56,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-89,LTE,275,53,-17,-94
2021/05/10-19:22:00,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-89,-12,-57,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-89,LTE,275,53,-18,-96
2021/05/10-19:22:02,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-88,-13,-55,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-88,LTE,275,53,-17,-93
2021/05/10-19:22:03,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-85,-14,-51,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-17,-86
2021/05/10-19:22:05,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-78,-14,-45,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-79,LTE,275,53,-15,-82
2021/05/10-19:22:06,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-78,-13,-45,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-77,LTE,275,53,-14,-80
2021/05/10-19:22:08,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-85,-13,-52,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-87,LTE,275,53,-17,-93
2021/05/10-19:22:09,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-86,-13,-54,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-86,LTE,275,53,-17,-92
2021/05/10-19:22:11,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-87,-12,-54,16,0,180,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-16,-88
2021/05/10-19:22:12,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-50,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-85,LTE,275,53,-17,-91
2021/05/10-19:22:14,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-85,-13,-53,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-87,LTE,275,53,-17,-93
2021/05/10-19:22:15,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-14,-49,16,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-17,-86
2021/05/10-19:22:17,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-13,-49,15,0,170,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-15,-85
2021/05/10-19:22:18,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-14,-48,16,0,170,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-17,-87
2021/05/10-19:22:20,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-14,-47,14,0,160,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-15,-85
2021/05/10-19:22:21,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-12,-49,16,0,160,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-15,-86
2021/05/10-19:22:23,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-14,-49,15,0,170,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:22:24,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,16,0,150,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-18,-87
2021/05/10-19:22:26,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,15,0,160,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-86
2021/05/10-19:22:27,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-50,14,0,170,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:22:29,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-49,14,0,180,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-83,LTE,275,53,-16,-87
2021/05/10-19:22:30,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-51,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-86
2021/05/10-19:22:32,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-86,-14,-53,15,0,180,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-85,LTE,275,53,-16,-90
2021/05/10-19:22:33,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-51,14,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-83,LTE,275,53,-17,-88
2021/05/10-19:22:35,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-14,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-16,-89
2021/05/10-19:22:36,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-48,14,0,230,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-16,-89
2021/05/10-19:22:38,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-51,14,0,170,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-85,LTE,275,53,-15,-90
2021/05/10-19:22:39,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-50,16,0,200,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-15,-87
2021/05/10-19:22:41,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-52,14,0,190,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-14,-88
2021/05/10-19:22:42,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-50,15,0,190,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-16,-87
2021/05/10-19:22:44,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-83,-13,-50,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-83,LTE,275,53,-17,-89
2021/05/10-19:22:45,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-52,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-15,-88
2021/05/10-19:22:47,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-12,-51,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-82,LTE,275,53,-15,-87
2021/05/10-19:22:48,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-50,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:22:50,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-86,-14,-52,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-17,-89
2021/05/10-19:22:51,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-51,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-17,-89
2021/05/10-19:22:53,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-51,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-85,LTE,275,53,-17,-90
2021/05/10-19:22:54,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-51,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-17,-90
2021/05/10-19:22:56,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-51,14,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-16,-89
2021/05/10-19:22:57,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-85,-12,-56,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-81,LTE,275,53,-15,-84
2021/05/10-19:22:59,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-82,LTE,275,53,-16,-87
2021/05/10-19:23:00,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-81,-13,-48,15,0,200,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-86
2021/05/10-19:23:02,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-82,-12,-49,15,0,210,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-83,LTE,275,53,-17,-87
2021/05/10-19:23:03,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-47,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-80,LTE,275,53,-15,-84
2021/05/10-19:23:05,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-80,-13,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-16,-88
2021/05/10-19:23:06,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-86,-14,-51,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-12,-83,LTE,275,53,-15,-87
2021/05/10-19:23:08,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-12,-49,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-81,LTE,275,53,-16,-85
2021/05/10-19:23:09,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-85,-13,-53,16,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-85,LTE,275,53,-18,-91
2021/05/10-19:23:11,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-51,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-15,-89
2021/05/10-19:23:12,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-13,-50,15,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-13,-84,LTE,275,53,-16,-89
2021/05/10-19:23:14,"FDD",466,97,19E6C8D,239,275,1,4,4,2BE8,-84,-14,-50,14,0,220,-,466,97,-1,65535,-32768,-32768,-32768,0,LTE,275,239,-14,-84,LTE,275,53,-17,-89
